hex_ident,altitude(feet),latitude,longitude,date,time,angle,distance(nauticalmile),squawk,ground_speed(knotph),track,callsign
400942,35975,54.03612,-1.75389,2017/09/13,07:08:03.694,-64.64,24.26,1407,445,358,SHT18Z  
400942,35975,54.03816,-1.75385,2017/09/13,07:08:04.614,-64.46,24.33,1407,446,359,SHT18Z  
400942,36000,54.04019,-1.75405,2017/09/13,07:08:05.664,-64.28,24.41,1407,446,359,SHT18Z  
400942,35975,54.04226,-1.75393,2017/09/13,07:08:06.648,-64.09,24.49,1407,446,359,SHT18Z  
400942,35975,54.04473,-1.75426,2017/09/13,07:08:07.760,-63.89,24.59,1407,446,359,SHT18Z  
400942,36000,54.04678,-1.75412,2017/09/13,07:08:08.806,-63.7,24.66,1407,446,359,SHT18Z  
400942,36000,54.04887,-1.75418,2017/09/13,07:08:09.793,-63.52,24.74,1407,446,359,SHT18Z  
400942,35975,54.05134,-1.75434,2017/09/13,07:08:10.902,-63.31,24.84,1407,446,359,SHT18Z  
400942,36000,54.05502,-1.75460,2017/09/13,07:08:12.803,-62.99,24.98,1407,446,359,SHT18Z  
400942,36000,54.05706,-1.75450,2017/09/13,07:08:13.722,-62.81,25.06,1407,446,359,SHT18Z  
400942,36000,54.05914,-1.75475,2017/09/13,07:08:14.771,-62.64,25.14,1407,446,359,SHT18Z  
400942,36000,54.06121,-1.75466,2017/09/13,07:08:15.752,-62.46,25.22,1407,446,359,SHT18Z  
400942,36000,54.06530,-1.75482,2017/09/13,07:08:17.720,-62.11,25.38,1407,446,359,SHT18Z  
400942,36000,54.06898,-1.75499,2017/09/13,07:08:19.686,-61.8,25.53,1407,446,359,SHT18Z  
400942,36000,54.07108,-1.75523,2017/09/13,07:08:20.534,-61.64,25.62,1407,445,359,SHT18Z  
400942,36000,54.07680,-1.75531,2017/09/13,07:08:23.487,-61.15,25.85,1407,445,359,SHT18Z  
400942,36000,54.07887,-1.75562,2017/09/13,07:08:24.404,-60.99,25.94,1407,445,359,SHT18Z  
400942,36000,54.08090,-1.75547,2017/09/13,07:08:25.388,-60.82,26.02,1407,445,359,SHT18Z  
400942,36000,54.08667,-1.75595,2017/09/13,07:08:28.142,-60.36,26.26,1407,446,359,SHT18Z  
400942,36000,54.08871,-1.75585,2017/09/13,07:08:29.250,-60.18,26.34,1407,446,359,SHT18Z  
400942,36000,54.09283,-1.75601,2017/09/13,07:08:31.152,-59.85,26.52,1407,446,359,SHT18Z  
400942,36000,54.10478,-1.75652,2017/09/13,07:08:36.985,-58.9,27.02,1407,446,359,SHT18Z  
400942,36000,54.10684,-1.75679,2017/09/13,07:08:38.097,-58.75,27.12,1407,446,359,SHT18Z  
400942,36000,54.10849,-1.75687,2017/09/13,07:08:38.886,-58.62,27.19,1407,446,359,SHT18Z  
400942,36000,54.11055,-1.75676,2017/09/13,07:08:39.805,-58.45,27.27,1407,446,359,SHT18Z  
400942,36000,54.11261,-1.75703,2017/09/13,07:08:40.788,-58.3,27.37,1407,446,359,SHT18Z  
400942,36000,54.11508,-1.75711,2017/09/13,07:08:41.905,-58.11,27.47,1407,447,359,SHT18Z  
400942,36000,54.12085,-1.75734,2017/09/13,07:08:44.787,-57.67,27.72,1407,447,359,SHT18Z  
400942,36000,54.13532,-1.75781,2017/09/13,07:08:51.795,-56.57,28.36,1407,447,359,SHT18Z  
400942,36000,54.15184,-1.75862,2017/09/13,07:08:59.728,-55.37,29.11,1407,449,359,SHT18Z  
400942,36000,54.16181,-1.75878,2017/09/13,07:09:04.638,-54.65,29.56,1407,449,359,SHT18Z  
400942,36000,54.16595,-1.75894,2017/09/13,07:09:06.671,-54.36,29.75,1407,449,359,SHT18Z  
400942,36025,54.19373,-1.76009,2017/09/13,07:09:20.103,-52.46,31.06,1407,449,359,SHT18Z  
400942,36000,54.21241,-1.76096,2017/09/13,07:09:29.022,-51.25,31.95,1407,451,359,SHT18Z  
400942,36000,54.21451,-1.76119,2017/09/13,07:09:30.068,-51.12,32.06,1407,451,359,SHT18Z  
400942,36000,54.22032,-1.76150,2017/09/13,07:09:32.820,-50.75,32.34,1407,451,359,SHT18Z  
400942,36000,54.24449,-1.76236,2017/09/13,07:09:44.419,-49.26,33.53,1407,452,359,SHT18Z  
400942,36000,54.25117,-1.76283,2017/09/13,07:09:47.567,-48.87,33.86,1407,452,359,SHT18Z  
400942,36025,54.28125,-1.76387,2017/09/13,07:10:01.977,-47.12,35.37,1407,454,359,SHT18Z  
400942,36025,54.28335,-1.76397,2017/09/13,07:10:02.966,-47,35.47,1407,454,359,SHT18Z  
4CAAEB,4350,53.70419,-1.50677,2017/09/13,07:12:51.315,-106.74,11.73,,250,58,STK9LB  
4CAAEB,4275,53.70685,-1.50012,2017/09/13,07:12:55.515,-106.6,11.45,,250,58,STK9LB  
4CAAEB,4075,53.71458,-1.48833,2017/09/13,07:13:05.470,-105.73,10.88,,250,58,STK9LB  
4CAAEB,4050,53.71550,-1.48755,2017/09/13,07:13:06.526,-105.59,10.83,7643,210,28,STK9LB  
4CAAEB,4025,53.71737,-1.48606,2017/09/13,07:13:08.680,-105.3,10.73,7643,204,23,STK9LB  
4CAAEB,3950,53.72159,-1.48417,2017/09/13,07:13:13.466,-104.54,10.57,7643,192,8,STK9LB  
4CAAEB,3925,53.72235,-1.48404,2017/09/13,07:13:14.388,-104.39,10.55,7643,189,5,STK9LB  
4CAAEB,3900,53.72392,-1.48394,2017/09/13,07:13:16.090,-104.07,10.51,7643,189,5,STK9LB  
4CAAEB,3850,53.72580,-1.48404,2017/09/13,07:13:18.379,-103.68,10.47,7643,185,359,STK9LB  
4CAAEB,3825,53.72676,-1.48417,2017/09/13,07:13:19.430,-103.48,10.45,7643,185,359,STK9LB  
4CAAEB,3825,53.72761,-1.48437,2017/09/13,07:13:20.478,-103.29,10.44,7643,185,359,STK9LB  
4CAAEB,3725,53.73267,-1.48551,2017/09/13,07:13:26.636,-102.19,10.38,7643,185,359,STK9LB  
4CAAEB,3575,53.75443,-1.49366,2017/09/13,07:13:54.031,-97.4,10.3,7643,160,331,STK9LB  
405A4A,34000,53.53801,-1.27781,2017/09/13,07:20:36.210,-165.41,15.3,7301,391,331,BAW800  
405A4A,34000,53.56709,-1.30612,2017/09/13,07:20:54.684,-157.42,13.79,7301,391,331,BAW800  
405A4A,34000,53.57643,-1.31522,2017/09/13,07:21:00.655,-154.6,13.34,7301,390,330,BAW800  
405A4A,34000,53.61639,-1.35430,2017/09/13,07:21:26.271,-141.35,11.61,7301,392,330,BAW800  
405A4A,34000,53.64051,-1.37798,2017/09/13,07:21:41.802,-132.78,10.77,7301,392,330,BAW800  
405A4A,34000,53.65420,-1.39163,2017/09/13,07:21:50.453,-127.87,10.39,7301,392,330,BAW800  
405A4A,34000,53.65576,-1.39322,2017/09/13,07:21:51.565,-127.31,10.36,7301,392,330,BAW800  
405A4A,34000,53.65732,-1.39478,2017/09/13,07:21:52.487,-126.75,10.32,7301,392,330,BAW800  
405A4A,34000,53.66793,-1.40528,2017/09/13,07:21:59.302,-123.03,10.09,7301,392,330,BAW800  
405A4A,34000,53.66949,-1.40688,2017/09/13,07:22:00.287,-122.48,10.06,7301,392,330,BAW800  
405A4A,34000,53.67105,-1.40843,2017/09/13,07:22:01.334,-121.94,10.03,7301,394,330,BAW800  
405A4A,34000,53.67231,-1.40964,2017/09/13,07:22:02.182,-121.52,10.01,7301,394,330,BAW800  
405A4A,34000,53.67417,-1.41158,2017/09/13,07:22:03.236,-120.87,9.98,7301,394,330,BAW800  
405A4A,34000,53.67543,-1.41279,2017/09/13,07:22:04.218,-120.44,9.96,7301,394,330,BAW800  
405A4A,34000,53.69721,-1.43501,2017/09/13,07:22:18.106,-113.21,9.74,7301,394,329,BAW800  
405A4A,34000,53.69879,-1.43662,2017/09/13,07:22:19.096,-112.71,9.74,7301,394,329,BAW800  
405A4A,34000,53.70003,-1.43787,2017/09/13,07:22:20.016,-112.32,9.73,7301,394,329,BAW800  
405A4A,34000,53.70314,-1.44109,2017/09/13,07:22:21.847,-111.35,9.73,7301,394,329,BAW800  
405A4A,34000,53.70466,-1.44268,2017/09/13,07:22:22.829,-110.88,9.73,7301,394,329,BAW800  
405A4A,34000,53.71835,-1.45690,2017/09/13,07:22:31.614,-106.78,9.77,7301,396,329,BAW800  
405A4A,34000,53.72113,-1.45985,2017/09/13,07:22:33.510,-105.98,9.79,7301,396,329,BAW800  
405A4A,34000,53.72424,-1.46307,2017/09/13,07:22:35.414,-105.11,9.82,7301,395,329,BAW800  
405A4A,34000,53.74352,-1.48355,2017/09/13,07:22:47.993,-100,10.11,7301,398,328,BAW800  
405A4A,34000,53.76590,-1.50756,2017/09/13,07:23:02.275,-94.78,10.67,7301,400,328,BAW800  
405A4A,34000,53.77029,-1.51227,2017/09/13,07:23:05.095,-93.84,10.8,7301,400,328,BAW800  
405A4A,34000,53.81493,-1.56069,2017/09/13,07:23:33.998,-85.7,12.54,7301,399,328,BAW800  
405A4A,34000,53.81648,-1.56240,2017/09/13,07:23:34.977,-85.46,12.61,7301,399,328,BAW800  
405A4A,34000,53.82454,-1.57113,2017/09/13,07:23:40.159,-84.24,12.98,7301,399,328,BAW800  
405A4A,34000,53.82640,-1.57315,2017/09/13,07:23:41.271,-83.97,13.07,7301,399,328,BAW800  
405A4A,34000,53.83109,-1.57819,2017/09/13,07:23:44.284,-83.3,13.3,7301,399,328,BAW800  
405A4A,34000,53.83232,-1.57952,2017/09/13,07:23:45.200,-83.13,13.36,7301,399,328,BAW800  
405A4A,34000,53.83510,-1.58260,2017/09/13,07:23:46.972,-82.74,13.5,7301,399,328,BAW800  
405A4A,34000,53.83791,-1.58564,2017/09/13,07:23:48.809,-82.36,13.64,7301,399,328,BAW800  
405A4A,34000,53.84102,-1.58902,2017/09/13,07:23:50.708,-81.95,13.79,7301,400,328,BAW800  
405A4A,34000,53.84381,-1.59205,2017/09/13,07:23:52.478,-81.58,13.94,7301,400,328,BAW800  
405A4A,34000,53.85312,-1.60215,2017/09/13,07:23:58.635,-80.41,14.42,7301,400,328,BAW800  
405A4A,34000,53.85965,-1.60926,2017/09/13,07:24:02.698,-79.62,14.77,7301,400,328,BAW800  
405A4A,34000,53.87365,-1.62452,2017/09/13,07:24:11.743,-78.05,15.54,7301,400,328,BAW800  
405A4A,34000,53.90419,-1.65797,2017/09/13,07:24:31.340,-75.04,17.3,7301,402,328,BAW800  
405A4A,34000,53.90544,-1.65934,2017/09/13,07:24:32.252,-74.93,17.37,7301,402,328,BAW800  
405A4A,34025,53.91637,-1.67118,2017/09/13,07:24:39.135,-73.97,18.02,7301,402,328,BAW800  
405A4A,34025,53.92108,-1.67622,2017/09/13,07:24:42.021,-73.58,18.3,7301,403,328,BAW800  
405A4A,34025,53.92430,-1.67945,2017/09/13,07:24:44.118,-73.31,18.49,7301,403,328,BAW800  
405A4A,34025,53.92589,-1.68114,2017/09/13,07:24:45.230,-73.18,18.58,7301,404,329,BAW800  
405A4A,34025,53.94154,-1.69629,2017/09/13,07:24:54.730,-71.91,19.48,7301,404,329,BAW800  
400FF2,27350,54.01085,-1.65321,2017/09/13,07:26:03.211,-62.45,20.54,,478,143,
400FF2,27375,54.00586,-1.64701,2017/09/13,07:26:05.970,-62.66,20.18,747,478,143,TOM1VD  
400FF2,27375,54.00229,-1.64253,2017/09/13,07:26:07.997,-62.81,19.92,747,480,143,TOM1VD  
400FF2,27400,53.99901,-1.63850,2017/09/13,07:26:09.838,-62.95,19.69,747,482,143,TOM1VD  
400FF2,27400,53.99506,-1.63359,2017/09/13,07:26:11.995,-63.13,19.4,747,483,143,TOM1VD  
400FF2,27425,53.99144,-1.62912,2017/09/13,07:26:14.029,-63.29,19.15,747,483,143,TOM1VD  
400FF2,27425,53.98966,-1.62687,2017/09/13,07:26:15.014,-63.37,19.02,747,485,143,TOM1VD  
400FF2,27425,53.98782,-1.62464,2017/09/13,07:26:16.060,-63.46,18.89,747,485,143,TOM1VD  
400FF2,27450,53.98598,-1.62234,2017/09/13,07:26:17.106,-63.55,18.75,747,486,143,TOM1VD  
400FF2,27450,53.98416,-1.62009,2017/09/13,07:26:18.154,-63.64,18.62,747,488,143,TOM1VD  
400FF2,27450,53.97872,-1.61329,2017/09/13,07:26:20.975,-63.9,18.23,747,490,143,TOM1VD  
400FF2,27475,53.97542,-1.60926,2017/09/13,07:26:22.939,-64.07,18,747,491,143,TOM1VD  
400FF2,27475,53.97171,-1.60471,2017/09/13,07:26:24.775,-64.27,17.73,747,492,143,TOM1VD  
400FF2,27500,53.96843,-1.60061,2017/09/13,07:26:26.614,-64.44,17.5,747,493,143,TOM1VD  
400FF2,27500,53.96658,-1.59828,2017/09/13,07:26:27.598,-64.54,17.37,747,493,143,TOM1VD  
400FF2,27500,53.96507,-1.59647,2017/09/13,07:26:28.575,-64.63,17.26,747,495,143,TOM1VD  
400FF2,27500,53.96321,-1.59423,2017/09/13,07:26:29.557,-64.74,17.13,747,496,143,TOM1VD  
400FF2,27525,53.95990,-1.59004,2017/09/13,07:26:31.332,-64.92,16.89,747,497,143,TOM1VD  
400FF2,27525,53.95805,-1.58777,2017/09/13,07:26:32.375,-65.03,16.76,747,497,143,TOM1VD  
400FF2,27525,53.95619,-1.58548,2017/09/13,07:26:33.297,-65.14,16.63,747,498,143,TOM1VD  
400FF2,27525,53.95432,-1.58316,2017/09/13,07:26:34.340,-65.25,16.5,747,498,143,TOM1VD  
400FF2,27550,53.94873,-1.57630,2017/09/13,07:26:37.291,-65.6,16.1,747,499,143,TOM1VD  
400FF2,27550,53.94683,-1.57395,2017/09/13,07:26:38.272,-65.72,15.97,747,499,143,TOM1VD  
400FF2,27550,53.94534,-1.57210,2017/09/13,07:26:39.124,-65.82,15.86,747,499,143,TOM1VD  
400FF2,27575,53.94347,-1.56979,2017/09/13,07:26:40.045,-65.94,15.73,747,499,143,TOM1VD  
400FF2,27575,53.94161,-1.56749,2017/09/13,07:26:41.031,-66.06,15.6,747,501,143,TOM1VD  
400FF2,27575,53.93971,-1.56516,2017/09/13,07:26:42.013,-66.19,15.47,747,503,143,TOM1VD  
400FF2,27575,53.93820,-1.56335,2017/09/13,07:26:42.867,-66.3,15.36,747,503,143,TOM1VD  
400FF2,27575,53.93669,-1.56147,2017/09/13,07:26:43.716,-66.4,15.26,747,503,143,TOM1VD  
400FF2,27600,53.93294,-1.55676,2017/09/13,07:26:45.618,-66.66,14.99,747,504,143,TOM1VD  
400FF2,27600,53.93069,-1.55386,2017/09/13,07:26:46.793,-66.82,14.83,747,504,143,TOM1VD  
400FF2,27600,53.92886,-1.55141,2017/09/13,07:26:47.911,-66.94,14.7,747,509,142,TOM1VD  
400FF2,27600,53.92662,-1.54843,2017/09/13,07:26:49.021,-67.09,14.54,747,511,141,TOM1VD  
400FF2,27600,53.92479,-1.54593,2017/09/13,07:26:50.009,-67.22,14.4,747,511,141,TOM1VD  
400FF2,27600,53.92155,-1.54116,2017/09/13,07:26:51.969,-67.42,14.15,747,516,139,TOM1VD  
400FF2,27625,53.91797,-1.53574,2017/09/13,07:26:53.875,-67.65,13.87,747,520,137,TOM1VD  
400FF2,27625,53.91587,-1.53243,2017/09/13,07:26:54.989,-67.77,13.71,747,521,136,TOM1VD  
405A4A,34000,54.14374,-1.88423,2017/09/13,07:26:56.753,-61.2,31.91,7301,410,332,BAW800  
400FF2,27625,53.91275,-1.52726,2017/09/13,07:26:56.887,-67.95,13.45,747,521,136,TOM1VD  
405A4A,34000,54.14703,-1.88737,2017/09/13,07:26:58.719,-61.09,32.12,7301,410,332,BAW800  
400FF2,27675,53.90758,-1.51862,2017/09/13,07:26:59.905,-68.26,13.03,747,525,135,TOM1VD  
400FF2,27700,53.90584,-1.51572,2017/09/13,07:27:00.888,-68.37,12.88,747,525,135,TOM1VD  
400FF2,27725,53.90274,-1.51054,2017/09/13,07:27:02.722,-68.56,12.63,747,526,135,TOM1VD  
405A4A,33975,54.15372,-1.89357,2017/09/13,07:27:02.723,-60.86,32.55,7301,410,332,BAW800  
405A4A,33975,54.15534,-1.89514,2017/09/13,07:27:03.699,-60.81,32.66,7301,410,332,BAW800  
400FF2,27750,53.90103,-1.50756,2017/09/13,07:27:03.764,-68.67,12.49,747,526,135,TOM1VD  
405A4A,33975,54.15701,-1.89671,2017/09/13,07:27:04.683,-60.75,32.76,7301,410,332,BAW800  
400FF2,27775,53.89897,-1.50411,2017/09/13,07:27:04.815,-68.8,12.32,747,526,134,TOM1VD  
400FF2,27800,53.89730,-1.50117,2017/09/13,07:27:05.801,-68.91,12.18,747,526,134,TOM1VD  
400FF2,27825,53.89558,-1.49822,2017/09/13,07:27:06.845,-69.02,12.03,747,526,134,TOM1VD  
405A4A,33975,54.16134,-1.90072,2017/09/13,07:27:07.374,-60.61,33.04,7301,410,332,BAW800  
400FF2,27850,53.89385,-1.49535,2017/09/13,07:27:07.827,-69.15,11.89,747,526,134,TOM1VD  
400FF2,27875,53.89215,-1.49241,2017/09/13,07:27:08.944,-69.26,11.75,747,526,134,TOM1VD  
400FF2,27900,53.89045,-1.48946,2017/09/13,07:27:09.864,-69.38,11.61,747,526,134,TOM1VD  
405A4A,33975,54.16600,-1.90508,2017/09/13,07:27:10.189,-60.46,33.34,7301,410,332,BAW800  
400FF2,27925,53.88734,-1.48417,2017/09/13,07:27:11.695,-69.61,11.35,747,526,134,TOM1VD  
400FF2,27975,53.88396,-1.47837,2017/09/13,07:27:13.726,-69.87,11.07,747,527,134,TOM1VD  
400FF2,28025,53.88086,-1.47306,2017/09/13,07:27:15.566,-70.12,10.82,747,527,134,TOM1VD  
400FF2,28050,53.87882,-1.46950,2017/09/13,07:27:16.678,-70.29,10.64,747,527,134,TOM1VD  
400FF2,28075,53.87747,-1.46716,2017/09/13,07:27:17.593,-70.4,10.53,747,527,134,TOM1VD  
400FF2,28125,53.87439,-1.46181,2017/09/13,07:27:19.300,-70.67,10.28,747,527,134,TOM1VD  
400FF2,28150,53.87267,-1.45892,2017/09/13,07:27:20.345,-70.83,10.14,747,527,134,TOM1VD  
405A4A,33975,54.18397,-1.92204,2017/09/13,07:27:20.867,-59.9,34.51,7301,412,332,BAW800  
400FF2,28175,53.87062,-1.45537,2017/09/13,07:27:21.398,-71.02,9.97,747,528,134,TOM1VD  
400FF2,28200,53.86927,-1.45294,2017/09/13,07:27:22.310,-71.14,9.85,747,528,134,TOM1VD  
400FF2,28225,53.86792,-1.45060,2017/09/13,07:27:23.166,-71.27,9.74,747,528,134,TOM1VD  
400FF2,28250,53.86620,-1.44761,2017/09/13,07:27:24.017,-71.44,9.6,747,528,134,TOM1VD  
400FF2,28250,53.86452,-1.44470,2017/09/13,07:27:25.001,-71.61,9.46,747,528,134,TOM1VD  
400FF2,28300,53.86113,-1.43872,2017/09/13,07:27:27.030,-71.97,9.18,747,529,134,TOM1VD  
400FF2,28350,53.85805,-1.43340,2017/09/13,07:27:28.798,-72.31,8.93,747,529,134,TOM1VD  
400FF2,28375,53.85638,-1.43040,2017/09/13,07:27:29.917,-72.5,8.79,747,529,134,TOM1VD  
400FF2,28400,53.85466,-1.42744,2017/09/13,07:27:30.831,-72.71,8.65,747,529,134,TOM1VD  
400FF2,28425,53.85329,-1.42508,2017/09/13,07:27:31.750,-72.88,8.53,747,529,134,TOM1VD  
400FF2,28500,53.84651,-1.41316,2017/09/13,07:27:35.618,-73.76,7.98,747,530,133,TOM1VD  
400FF2,28575,53.84175,-1.40484,2017/09/13,07:27:38.436,-74.46,7.59,747,529,133,TOM1VD  
400FF2,28625,53.83836,-1.39879,2017/09/13,07:27:40.530,-74.98,7.31,747,529,133,TOM1VD  
400FF2,28750,53.82825,-1.38075,2017/09/13,07:27:46.494,-76.79,6.49,747,531,133,TOM1VD  
400FF2,29200,53.80033,-1.32304,2017/09/13,07:28:04.323,-84.46,4.08,747,547,123,TOM1VD  
400FF2,29250,53.79767,-1.31577,2017/09/13,07:28:06.220,-85.57,3.8,747,549,121,TOM1VD  
400FF2,29275,53.79639,-1.31200,2017/09/13,07:28:07.204,-86.16,3.66,747,551,120,TOM1VD  
400FF2,29300,53.79543,-1.30902,2017/09/13,07:28:08.116,-86.62,3.55,747,551,120,TOM1VD  
400FF2,29325,53.79418,-1.30519,2017/09/13,07:28:09.041,-87.26,3.4,747,551,120,TOM1VD  
400FF2,29350,53.79300,-1.30141,2017/09/13,07:28:09.958,-87.92,3.27,747,551,120,TOM1VD  
400FF2,29350,53.79208,-1.29827,2017/09/13,07:28:10.941,-88.46,3.15,747,555,117,TOM1VD  
400FF2,29375,53.79092,-1.29437,2017/09/13,07:28:11.793,-89.21,3.01,747,556,116,TOM1VD  
400FF2,29425,53.78878,-1.28645,2017/09/13,07:28:13.885,-90.79,2.73,747,558,114,TOM1VD  
400FF2,29475,53.78673,-1.27845,2017/09/13,07:28:15.787,-92.66,2.45,747,560,113,TOM1VD  
400FF2,29500,53.78577,-1.27434,2017/09/13,07:28:16.835,-93.71,2.31,747,560,113,TOM1VD  
400FF2,29525,53.78499,-1.27112,2017/09/13,07:28:17.688,-94.65,2.21,747,561,111,TOM1VD  
400FF2,29550,53.78408,-1.26698,2017/09/13,07:28:18.734,-95.92,2.07,747,561,111,TOM1VD  
400FF2,29575,53.78215,-1.25793,2017/09/13,07:28:20.770,-99.35,1.78,747,563,110,TOM1VD  
400FF2,29600,53.78142,-1.25456,2017/09/13,07:28:21.752,-100.96,1.68,747,564,109,TOM1VD  
400FF2,29625,53.78059,-1.25042,2017/09/13,07:28:22.736,-103.19,1.56,747,564,109,TOM1VD  
400FF2,29650,53.77972,-1.24624,2017/09/13,07:28:23.715,-105.93,1.44,747,564,109,TOM1VD  
400FF2,29775,53.77486,-1.22207,2017/09/13,07:28:29.422,-140.69,1,747,566,108,TOM1VD  
400FF2,29825,53.77240,-1.20944,2017/09/13,07:28:32.437,-179.44,1.04,747,566,108,TOM1VD  
400FF2,29875,53.77011,-1.19767,2017/09/13,07:28:35.188,150.64,1.25,747,567,108,TOM1VD  
400FF2,29925,53.76765,-1.18507,2017/09/13,07:28:38.328,133.78,1.58,747,569,108,TOM1VD  
400FF2,29950,53.76602,-1.17659,2017/09/13,07:28:40.300,127.3,1.83,747,569,108,TOM1VD  
400FF2,30025,53.76271,-1.15970,2017/09/13,07:28:44.358,119.77,2.39,747,570,108,TOM1VD  
400FF2,30075,53.76027,-1.14705,2017/09/13,07:28:47.306,116.41,2.82,747,571,108,TOM1VD  
400FF2,30100,53.75958,-1.14368,2017/09/13,07:28:48.099,115.74,2.94,747,571,108,TOM1VD  
400FF2,30100,53.75862,-1.13858,2017/09/13,07:28:49.208,114.78,3.12,747,571,108,TOM1VD  
400FF2,30175,53.75615,-1.12586,2017/09/13,07:28:52.226,112.89,3.58,747,572,108,TOM1VD  
400FF2,30200,53.75480,-1.11907,2017/09/13,07:28:53.930,112.1,3.82,747,573,108,TOM1VD  
400FF2,30200,53.75395,-1.11488,2017/09/13,07:28:54.848,111.67,3.97,747,573,108,TOM1VD  
400FF2,30225,53.75331,-1.11142,2017/09/13,07:28:55.701,111.31,4.1,747,573,108,TOM1VD  
400FF2,30250,53.75230,-1.10632,2017/09/13,07:28:56.808,110.86,4.28,747,573,108,TOM1VD  
400FF2,30250,53.75166,-1.10295,2017/09/13,07:28:57.660,110.57,4.41,747,573,108,TOM1VD  
400FF2,30275,53.75098,-1.09957,2017/09/13,07:28:58.579,110.31,4.53,747,573,108,TOM1VD  
400FF2,30300,53.75014,-1.09532,2017/09/13,07:28:59.496,110.01,4.68,747,575,108,TOM1VD  
400FF2,30300,53.74933,-1.09102,2017/09/13,07:29:00.480,109.7,4.84,747,575,108,TOM1VD  
400FF2,30350,53.74695,-1.07917,2017/09/13,07:29:03.169,109.01,5.28,747,575,108,TOM1VD  
400FF2,30375,53.74461,-1.06716,2017/09/13,07:29:05.990,108.4,5.72,747,576,108,TOM1VD  
AC297B,32000,53.54224,-1.26424,2017/09/13,07:34:45.512,-168.01,14.98,,405,330,
AC297B,32000,53.54531,-1.26731,2017/09/13,07:34:47.412,-167.21,14.81,106,405,330,
AC297B,32000,53.58065,-1.30285,2017/09/13,07:35:09.369,-156.83,12.98,106,405,330,FDX21   
AC297B,32000,53.58395,-1.30624,2017/09/13,07:35:11.461,-155.75,12.82,106,405,330,FDX21   
AC297B,32000,53.58568,-1.30792,2017/09/13,07:35:12.510,-155.19,12.73,106,405,330,FDX21   
AC297B,32000,53.59547,-1.31781,2017/09/13,07:35:18.606,-151.89,12.28,106,405,330,FDX21   
AC297B,32000,53.59708,-1.31949,2017/09/13,07:35:19.650,-151.33,12.2,106,405,329,FDX21   
AC297B,32000,53.60034,-1.32280,2017/09/13,07:35:21.681,-150.19,12.06,106,405,329,FDX21   
AC297B,32000,53.60838,-1.33092,2017/09/13,07:35:26.666,-147.33,11.71,106,405,329,FDX21   
AC297B,32000,53.61777,-1.34041,2017/09/13,07:35:32.500,-143.91,11.32,106,405,329,FDX21   
AC297B,32000,53.61952,-1.34219,2017/09/13,07:35:33.611,-143.26,11.25,106,405,329,FDX21   
AC297B,32000,53.62120,-1.34386,2017/09/13,07:35:34.657,-142.64,11.18,106,405,329,FDX21   
AC297B,32000,53.63195,-1.35487,2017/09/13,07:35:41.344,-138.59,10.79,106,405,329,FDX21   
AC297B,32000,53.63466,-1.35760,2017/09/13,07:35:43.045,-137.57,10.69,106,406,329,FDX21   
AC297B,32000,53.63818,-1.36121,2017/09/13,07:35:45.212,-136.22,10.57,106,406,329,FDX21   
AC297B,32000,53.65122,-1.37442,2017/09/13,07:35:53.335,-131.27,10.17,106,406,329,FDX21   
AC297B,32000,53.65292,-1.37619,2017/09/13,07:35:54.385,-130.62,10.12,106,406,329,FDX21   
AC297B,32000,53.65604,-1.37933,2017/09/13,07:35:56.290,-129.44,10.04,106,406,329,FDX21   
AC297B,32000,53.65909,-1.38242,2017/09/13,07:35:58.188,-128.29,9.96,106,407,329,FDX21   
AC297B,32000,53.69618,-1.42014,2017/09/13,07:36:21.187,-114.9,9.35,106,408,329,FDX21   
AC297B,32000,53.69939,-1.42336,2017/09/13,07:36:23.153,-113.82,9.33,106,409,329,FDX21   
AC297B,32000,53.70657,-1.43073,2017/09/13,07:36:27.606,-111.45,9.31,106,409,329,FDX21   
406CAB,4075,53.70839,-1.44923,2017/09/13,07:36:36.330,-109.53,9.81,,144,350,
406CAB,3775,53.72524,-1.45940,2017/09/13,07:37:06.081,-105.1,9.68,,124,331,
406CAB,3750,53.72608,-1.46013,2017/09/13,07:37:07.582,-104.87,9.68,,124,331,EXS051B 
406CAB,3725,53.72724,-1.46126,2017/09/13,07:37:10.009,-104.55,9.69,,123,332,EXS051B 
406CAB,3700,53.72822,-1.46223,2017/09/13,07:37:12.041,-104.28,9.7,,122,331,EXS051B 
406CAB,3700,53.72873,-1.46267,2017/09/13,07:37:12.961,-104.14,9.7,,123,331,EXS051B 
406CAB,3700,53.72924,-1.46312,2017/09/13,07:37:14.004,-104,9.7,,123,331,EXS051B 
406CAB,3675,53.73010,-1.46401,2017/09/13,07:37:15.908,-103.76,9.71,7261,123,331,EXS051B 
406CAB,3675,53.73041,-1.46433,2017/09/13,07:37:16.432,-103.68,9.72,7261,123,331,EXS051B 
406CAB,3650,53.73093,-1.46479,2017/09/13,07:37:17.351,-103.54,9.72,7261,123,331,EXS051B 
406CAB,3650,53.73166,-1.46554,2017/09/13,07:37:18.920,-103.34,9.73,7261,123,331,EXS051B 
406CAB,3625,53.73221,-1.46605,2017/09/13,07:37:19.902,-103.19,9.74,7261,123,331,EXS051B 
406CAB,3625,53.73357,-1.46740,2017/09/13,07:37:22.525,-102.82,9.75,7261,131,329,EXS051B 
